ordem_global,ordem_grupo,conjunto,mp,codigo,quantidade_alocada,tamanho_alocado_item,perda_materia_prima
520,31,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,135.0
520,31,028382 - NIVELADOR INFERIOR- SELECIONADORA DE FRUTAS / 028394 - NIVELADOR SUPERIOR- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28393,1,300.0,135.0
521,32,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,135.0
521,32,028382 - NIVELADOR INFERIOR- SELECIONADORA DE FRUTAS / 028394 - NIVELADOR SUPERIOR- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28393,1,300.0,135.0
522,33,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,135.0
522,33,028382 - NIVELADOR INFERIOR- SELECIONADORA DE FRUTAS / 028394 - NIVELADOR SUPERIOR- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28393,1,300.0,135.0
523,34,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,135.0
523,34,028382 - NIVELADOR INFERIOR- SELECIONADORA DE FRUTAS / 028394 - NIVELADOR SUPERIOR- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28393,1,300.0,135.0
524,35,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,135.0
524,35,028382 - NIVELADOR INFERIOR- SELECIONADORA DE FRUTAS / 028394 - NIVELADOR SUPERIOR- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28393,1,300.0,135.0
525,36,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,135.0
525,36,028382 - NIVELADOR INFERIOR- SELECIONADORA DE FRUTAS / 028394 - NIVELADOR SUPERIOR- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28393,1,300.0,135.0
526,37,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,135.0
526,37,028382 - NIVELADOR INFERIOR- SELECIONADORA DE FRUTAS / 028394 - NIVELADOR SUPERIOR- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28393,1,300.0,135.0
527,38,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,135.0
527,38,028382 - NIVELADOR INFERIOR- SELECIONADORA DE FRUTAS / 028394 - NIVELADOR SUPERIOR- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28393,1,300.0,135.0
528,39,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
529,40,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
530,41,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
531,42,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
532,43,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
533,44,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
534,45,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
535,46,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
536,47,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
537,48,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
538,49,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
539,50,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
540,51,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
541,52,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
542,53,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
543,54,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
544,55,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
545,56,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
546,57,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
547,58,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
548,59,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
549,60,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
550,61,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
551,62,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
552,63,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
553,64,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134040 - TUBO QDRINOX AISI 304 30 X 3.00MM',)",28204,3,5565.0,435.0
554,1,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134044 - TUBO QDRINOX AISI 304 50 X 3.00MM',)",28338,27,5940.0,60.0
555,2,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134044 - TUBO QDRINOX AISI 304 50 X 3.00MM',)",28338,27,5940.0,60.0
556,3,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134044 - TUBO QDRINOX AISI 304 50 X 3.00MM',)",28338,12,2640.0,3360.0
557,1,622130 - ESTEIRA DAS BAIAS- SELECIONADORA DE FRUTAS,"('134046 - TUBO RETINOX AISI 304 30 X 50 X 3.00MM',)",27564,3,3060.0,2940.0
558,1,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
559,2,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
560,3,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
561,4,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
562,5,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
563,6,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
564,7,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
565,8,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
566,9,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
567,10,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
568,11,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
569,12,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
570,13,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
571,14,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
572,15,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
573,16,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
574,17,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
575,18,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
576,19,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
577,20,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
578,21,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
579,22,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
580,23,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
581,24,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
582,25,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
583,26,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
584,27,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
585,28,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
586,29,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
587,30,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
588,31,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
589,32,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
590,33,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
591,34,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
592,35,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
593,36,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
594,37,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
595,38,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
596,39,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
597,40,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
598,41,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
599,42,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
600,43,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
601,44,028362A - MONTAGEM CORPO DO SUPORTE - SINGULADOR - SELECIONADORA DE FRUTAS,"('134047 - TUBO RETINOX AISI 304 20 X 40 X 2.00MM',)",28324,3,5700.0,300.0
602,1,028225 - CONJUNTO LATERAL - BAIA - SELECIONADORA DE FRUTAS / 030570 - CONJUNTO LATERAL DO SUPORTE - BAIA - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28202,16,5760.0,0.0
602,1,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,1,240.0,0.0
603,2,028225 - CONJUNTO LATERAL - BAIA - SELECIONADORA DE FRUTAS / 030570 - CONJUNTO LATERAL DO SUPORTE - BAIA - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28202,16,5760.0,0.0
603,2,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,1,240.0,0.0
604,3,028225 - CONJUNTO LATERAL - BAIA - SELECIONADORA DE FRUTAS / 030570 - CONJUNTO LATERAL DO SUPORTE - BAIA - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28202,16,5760.0,0.0
604,3,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,1,240.0,0.0
605,4,028225 - CONJUNTO LATERAL - BAIA - SELECIONADORA DE FRUTAS / 030570 - CONJUNTO LATERAL DO SUPORTE - BAIA - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28202,16,5760.0,0.0
605,4,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,1,240.0,0.0
606,5,028225 - CONJUNTO LATERAL - BAIA - SELECIONADORA DE FRUTAS / 030570 - CONJUNTO LATERAL DO SUPORTE - BAIA - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28202,16,5760.0,0.0
606,5,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,1,240.0,0.0
607,6,028225 - CONJUNTO LATERAL - BAIA - SELECIONADORA DE FRUTAS / 030570 - CONJUNTO LATERAL DO SUPORTE - BAIA - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28202,16,5760.0,0.0
607,6,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,1,240.0,0.0
608,7,028225 - CONJUNTO LATERAL - BAIA - SELECIONADORA DE FRUTAS / 030570 - CONJUNTO LATERAL DO SUPORTE - BAIA - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28202,16,5760.0,0.0
608,7,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,1,240.0,0.0
609,8,028225 - CONJUNTO LATERAL - BAIA - SELECIONADORA DE FRUTAS / 030570 - CONJUNTO LATERAL DO SUPORTE - BAIA - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28202,16,5760.0,0.0
609,8,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,1,240.0,0.0
610,9,028225 - CONJUNTO LATERAL - BAIA - SELECIONADORA DE FRUTAS / 030570 - CONJUNTO LATERAL DO SUPORTE - BAIA - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28202,4,1440.0,0.0
610,9,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,19,4560.0,0.0
611,10,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,25,6000.0,0.0
612,11,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,5,1200.0,154.0
612,11,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,154.0
613,12,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,5,1200.0,154.0
613,12,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,154.0
614,13,028226 - CONJ ESTRUTURA (DIANT/TRAS)- SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28205,4,960.0,394.0
614,13,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,394.0
615,14,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
616,15,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
617,16,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
618,17,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
619,18,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
620,19,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
621,20,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
622,21,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
623,22,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
624,23,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
625,24,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
626,25,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
627,26,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
628,27,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
629,28,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
630,29,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
